mileage,make,model,fuel,gear,offerType,price,hp,year
9210,54,183,6,0,1,28870,131.0,2020
7300,54,326,6,0,4,28870,150.0,2020
7560,54,325,6,0,4,28940,150.0,2020
5597,54,320,6,0,1,28950,150.0,2020
5,11,153,1,0,0,28950,131.0,2020
13170,20,415,6,0,4,28985,188.0,2020
6567,54,585,6,0,1,28990,150.0,2020
3314,21,658,2,0,0,29000,154.0,2020
8390,54,183,6,1,4,21980,102.0,2020
20,36,24,6,0,3,21990,122.0,2020
12111,20,286,1,1,1,22650,150.0,2020
5210,54,183,6,1,4,22740,131.0,2020
3000,36,400,2,0,0,23450,145.0,2020
10608,20,286,1,0,1,23750,150.0,2020
7872,20,286,1,0,4,24250,150.0,2020
10234,20,286,1,0,1,24950,150.0,2020
1028,20,380,6,1,0,25390,150.0,2020
27000,36,69,1,0,0,29850,184.0,2020
23720,54,568,1,1,4,31970,110.0,2020
16950,20,380,1,0,0,32990,190.0,2020
6893,55,524,1,0,4,33950,190.0,2020
5320,26,642,6,0,1,36900,250.0,2020
5,19,49,6,0,3,15499,69.0,2020
5,19,51,6,0,3,16999,69.0,2020
5,19,51,6,0,3,17889,69.0,2020
17763,37,200,1,1,1,18581,116.0,2020
9950,41,110,6,1,0,18950,145.0,2020
100,41,241,6,1,0,18990,110.0,2020
10,19,49,6,0,3,18999,69.0,2020
18400,46,591,1,1,4,19400,120.0,2020
5,19,51,6,1,3,19979,69.0,2020
5,19,51,4,1,3,19999,69.0,2020
14202,54,320,6,1,0,20690,90.0,2020
3970,54,320,6,1,1,20890,116.0,2020
100,41,207,6,1,3,20950,110.0,2020
15,2,499,6,1,3,20979,120.0,2020
7287,54,320,6,1,1,20990,90.0,2020
8839,54,454,6,0,0,21890,95.0,2020
5000,5,4,6,1,4,22850,140.0,2020
9957,54,320,6,1,1,23490,150.0,2020
16500,5,4,6,0,4,25600,140.0,2020
26000,5,4,6,0,4,26700,140.0,2020
9342,54,326,6,0,4,29325,150.0,2020
13290,54,326,6,0,1,29430,150.0,2020
4905,20,596,1,1,1,29470,131.0,2020
15904,20,286,6,1,1,29470,280.0,2020
15250,20,286,6,1,1,29470,280.0,2020
15400,20,286,6,1,1,29470,280.0,2020
17130,37,122,6,0,1,29480,163.0,2020
7200,54,559,6,0,4,29480,150.0,2020
4500,22,665,6,0,0,29690,159.0,2020
8600,54,543,6,1,1,29725,150.0,2020
18920,54,543,1,0,4,29740,150.0,2020
750,36,69,1,0,4,29900,184.0,2020
1471,41,352,6,0,4,29900,200.0,2020
11497,20,286,1,1,1,29970,190.0,2020
6190,20,286,6,1,1,29970,280.0,2020
6485,37,79,6,0,1,29980,136.0,2020
10,39,442,4,0,4,29980,224.0,2020
30,54,183,6,0,4,29985,131.0,2020
4066,54,320,2,0,4,29990,136.0,2020
19000,54,320,6,0,0,29990,150.0,2020
4500,41,236,6,1,4,14990,75.0,2020
3199,48,537,6,0,4,15990,116.0,2020
7400,41,236,6,1,4,16990,101.0,2020
25,47,348,6,1,4,18508,95.0,2020
20970,20,466,6,1,4,20990,125.0,2020
3500,48,201,2,0,4,23882,83.0,2020
24801,54,580,1,1,4,24950,150.0,2020
1691,54,183,6,1,1,25950,131.0,2020
18,54,580,6,1,4,28745,131.0,2020
7159,20,286,6,1,4,28790,280.0,2020
13395,54,543,1,0,4,29480,150.0,2020
17500,41,626,1,1,4,29990,120.0,2020
9471,54,559,6,1,1,26990,150.0,2020
4600,5,4,6,0,4,27700,140.0,2020
12036,54,585,6,0,1,27890,150.0,2020
8036,54,326,6,1,1,27890,150.0,2020
18300,5,630,6,0,4,27990,140.0,2020
18712,9,185,6,0,4,27998,279.0,2020
18326,54,320,6,1,1,28490,150.0,2020
18600,37,137,6,0,1,28750,184.0,2020
13200,5,664,2,0,4,29850,170.0,2020
12060,5,18,6,1,1,29950,136.0,2020
8350,34,221,6,0,1,29950,192.0,2020
3195,34,234,2,0,4,31850,184.0,2020
19000,37,258,6,0,1,31850,197.0,2020
7514,37,80,1,0,1,32990,150.0,2020
21512,37,166,1,0,1,34400,190.0,2020
10381,37,164,6,0,1,34490,136.0,2020
4240,37,81,1,0,1,34490,190.0,2020
5000,20,380,4,0,4,34490,224.0,2020
16965,4,85,4,0,0,34490,150.0,2020
17165,5,631,6,0,1,35450,192.0,2020
9700,11,159,4,0,4,29995,224.0,2020
14625,54,326,6,0,1,29999,150.0,2020
4000,54,580,6,0,4,30500,150.0,2020
19380,54,580,1,0,4,30740,150.0,2020
7190,54,320,6,0,0,30870,150.0,2020
1230,37,80,6,1,1,30870,163.0,2020
28767,54,323,6,0,4,30900,245.0,2020
24422,54,543,6,0,1,30950,150.0,2020
21610,54,543,6,0,1,30950,150.0,2020
5101,20,596,1,0,1,30970,131.0,2020
250,54,320,6,0,0,30988,150.0,2020
11943,46,577,1,0,4,30990,200.0,2020
21576,54,559,6,0,0,31111,150.0,2020
7556,37,79,6,0,4,31280,136.0,2020
16000,54,580,6,0,4,31440,150.0,2020
15000,48,555,6,0,0,31444,150.0,2020
17974,46,577,6,0,4,31490,224.0,2020
11455,46,577,6,0,4,31490,224.0,2020
10,22,601,4,0,3,31490,230.0,2020
4155,4,85,4,0,4,30760,204.0,2020
12221,43,1,6,1,4,9280,72.0,2020
4382,53,119,6,1,4,9330,72.0,2020
8474,11,147,6,1,4,9480,72.0,2020
9990,19,49,6,1,4,9990,69.0,2020
919,20,284,6,1,1,10390,75.0,2020
1305,20,284,6,1,1,10390,75.0,2020
1368,20,284,6,1,1,10390,75.0,2020
5000,20,284,6,1,1,10390,75.0,2020
3847,20,284,6,1,1,10390,75.0,2020
3958,20,284,6,1,1,10390,75.0,2020
7000,20,284,6,1,1,10390,75.0,2020
4505,20,284,6,1,1,10390,75.0,2020
99,19,445,6,1,3,10490,69.0,2020
13484,46,602,6,1,4,10690,73.0,2020
10,15,535,6,1,3,10850,73.0,2020
10,22,663,6,1,3,10990,75.0,2020
16429,37,167,6,0,1,35500,224.0,2020
7000,37,299,6,0,1,36900,211.0,2020
1659,37,165,6,0,4,36900,163.0,2020
28542,37,259,1,0,1,37390,194.0,2020
14854,46,577,6,0,4,31590,224.0,2020
5470,54,559,1,0,4,31740,150.0,2020
1076,37,79,6,1,1,31870,136.0,2020
19800,54,447,6,0,0,31880,150.0,2020
7450,47,388,6,0,4,31889,300.0,2020
4520,37,136,6,0,1,31980,156.0,2020
7900,22,601,6,0,4,31990,177.0,2020
100,39,442,4,0,3,31990,135.0,2020
2400,22,601,6,0,0,31995,150.0,2020
7733,37,297,6,0,1,32400,156.0,2020
13914,37,136,6,0,4,32400,156.0,2020
20290,47,388,6,0,4,32449,300.0,2020
5550,47,98,1,0,1,32449,150.0,2020
10000,5,5,1,0,4,32690,190.0,2020
10016,54,323,6,0,4,32690,245.0,2020
16664,54,323,6,0,4,32690,245.0,2020
7718,37,80,6,0,1,32740,163.0,2020
3462,37,123,1,0,1,32870,190.0,2020
8500,37,123,6,0,0,32890,190.0,2020
20000,4,88,1,0,0,32905,150.0,2020
11354,43,1,6,1,4,11180,72.0,2020
6600,48,283,6,1,4,11285,60.0,2020
6000,48,283,6,1,4,11285,60.0,2020
3600,11,147,6,1,4,11380,72.0,2020
5699,19,49,6,1,4,11455,69.0,2020
11727,46,602,6,1,4,11489,73.0,2020
99,48,283,6,1,3,11490,60.0,2020
16525,19,49,6,1,4,11555,69.0,2020
4000,20,284,6,1,1,11790,75.0,2020
10,46,602,6,1,4,11970,73.0,2020
350,19,581,6,1,0,11990,95.0,2020
12500,22,662,6,1,4,11995,87.0,2020
2500,43,1,6,1,4,12000,72.0,2020
3640,11,149,6,1,4,12280,83.0,2020
5000,48,283,6,1,0,12380,60.0,2020
4083,22,663,6,1,0,12490,75.0,2020
5000,19,49,6,1,0,12555,69.0,2020
15,20,284,6,1,4,12590,75.0,2020
15,19,49,6,1,3,12685,69.0,2020
6795,54,320,1,0,1,32955,150.0,2020
14464,43,598,1,0,4,32980,179.0,2020
22500,54,580,6,0,1,33333,150.0,2020
12405,37,80,6,0,1,33370,163.0,2020
10,22,601,3,0,3,33390,136.0,2020
5921,20,315,1,0,1,33470,190.0,2020
7402,20,514,1,0,1,33470,190.0,2020
9999,54,320,1,0,0,33570,150.0,2020
11500,5,32,6,0,4,33600,184.0,2020
9890,54,450,6,0,0,33889,190.0,2020
7520,46,405,6,0,4,33990,300.0,2020
8820,37,122,6,0,0,34350,163.0,2020
12900,37,136,6,0,0,34390,156.0,2020
5156,54,580,1,0,1,34450,150.0,2020
10761,37,164,6,0,1,34800,136.0,2020
11000,5,630,1,0,4,34820,150.0,2020
9720,54,320,6,0,4,34864,150.0,2020
13200,37,625,1,0,0,34870,136.0,2020
450,20,380,4,0,4,34870,224.0,2020
3000,55,638,6,1,0,34890,129.0,2020
11800,20,284,6,1,4,12750,86.0,2020
17188,20,284,6,1,4,12750,86.0,2020
15,19,49,6,1,3,12750,69.0,2020
11258,11,149,6,1,4,12760,83.0,2020
15,19,49,6,1,3,12775,69.0,2020
20,20,284,6,1,3,12790,75.0,2020
50,19,49,6,1,3,12790,71.0,2020
2093,19,49,4,1,0,12790,71.0,2020
15,19,49,6,1,3,12884,69.0,2020
15,19,49,6,1,3,12894,69.0,2020
10624,19,49,6,1,4,12895,69.0,2020
11372,20,284,6,1,4,12950,86.0,2020
6516,20,284,6,1,4,12950,86.0,2020
8287,20,284,6,1,4,12950,86.0,2020
6500,54,671,6,1,1,12985,60.0,2020
6100,54,671,6,1,1,12985,60.0,2020
5800,11,147,6,1,0,12990,72.0,2020
9900,51,557,6,1,4,12990,90.0,2020
6500,46,602,6,1,0,9960,73.0,2020
5000,46,602,6,1,4,10260,73.0,2020
250,46,652,2,0,0,10880,58.0,2020
1510,46,602,6,1,0,11680,73.0,2020
910,48,283,6,1,0,11750,60.0,2020
18318,20,284,6,1,4,12424,95.0,2020
10,19,49,6,1,3,12490,69.0,2020
6000,47,348,6,1,1,12969,80.0,2020
10000,47,348,6,1,1,13335,80.0,2020
50,47,348,6,1,3,13369,80.0,2020
3057,19,51,6,1,4,13401,69.0,2020
1510,15,391,6,1,0,13880,75.0,2020
13375,46,602,6,0,4,13890,92.0,2020
7156,46,602,6,0,4,13950,92.0,2020
10,51,557,6,1,3,13990,90.0,2020
3723,46,204,6,1,4,14791,101.0,2020
50,51,557,6,1,3,15250,90.0,2020
26225,47,388,1,1,4,15450,116.0,2020
120,15,391,6,1,0,15480,131.0,2020
2500,15,257,6,1,0,15480,101.0,2020
2500,22,663,6,1,0,9746,75.0,2020
100,46,652,2,0,3,9880,72.0,2020
18098,46,602,6,1,4,10490,92.0,2020
17784,46,602,6,1,4,10590,92.0,2020
15133,46,602,6,1,4,10590,92.0,2020
13374,46,602,6,1,4,10690,92.0,2020
13038,46,602,6,1,4,10790,92.0,2020
10164,46,602,6,1,4,10790,92.0,2020
2500,22,663,6,1,0,10870,75.0,2020
7489,46,602,6,1,4,10990,92.0,2020
7322,46,602,6,1,4,10990,92.0,2020
8245,46,602,6,1,4,10990,92.0,2020
19890,46,602,6,1,4,10990,92.0,2020
10126,46,602,6,1,4,10990,92.0,2020
12760,46,602,6,1,4,10990,92.0,2020
14464,46,602,6,1,4,10990,92.0,2020
13059,46,602,6,1,4,11290,73.0,2020
3150,43,1,6,1,4,11395,72.0,2020
12425,46,602,6,1,4,11489,92.0,2020
2727,46,602,2,0,0,11780,42.0,2020
24105,19,581,6,1,4,9550,95.0,2020
12776,46,602,6,1,4,9790,90.0,2020
491,20,284,6,1,4,10390,75.0,2020
626,20,284,6,1,1,10390,75.0,2020
4300,20,284,6,1,1,10390,75.0,2020
9118,46,602,6,1,4,10990,69.0,2020
50,19,52,4,1,4,10990,69.0,2020
1001,46,602,2,0,0,11080,82.0,2020
6500,15,535,1,1,0,11880,95.0,2020
99,19,581,6,1,3,11990,95.0,2020
4446,19,49,4,1,0,11990,71.0,2020
2502,19,445,4,1,0,12290,69.0,2020
200,46,204,1,1,0,13380,90.0,2020
99,19,49,4,1,3,13490,71.0,2020
6103,46,204,6,1,4,14290,101.0,2020
12912,22,665,6,1,1,14350,120.0,2020
1501,46,602,6,0,4,14489,92.0,2020
6619,48,555,6,0,4,34955,190.0,2020
18250,54,559,1,0,1,34970,150.0,2020
8600,43,494,1,0,4,34995,131.0,2020
3550,43,494,1,0,4,35495,131.0,2020
20280,20,589,1,0,4,35600,185.0,2020
9000,48,431,1,0,0,35744,184.0,2020
9980,54,580,6,0,1,35870,230.0,2020
6790,37,122,1,0,0,35930,150.0,2020
2000,39,442,4,0,4,35980,241.0,2020
22460,37,137,6,0,0,36320,184.0,2020
16460,37,625,1,0,0,36414,163.0,2020
55,20,380,1,0,0,36470,190.0,2020
10550,20,589,1,0,4,36700,185.0,2020
13800,54,450,4,0,4,36740,218.0,2020
14360,54,559,1,0,4,36740,190.0,2020
15750,54,559,1,0,4,36740,190.0,2020
20000,37,625,1,0,4,36880,190.0,2020
12200,54,450,6,0,4,36880,272.0,2020
6150,19,49,4,1,0,12990,71.0,2020
99,19,49,4,1,3,12990,71.0,2020
15,19,49,6,1,3,12991,69.0,2020
10,19,49,6,1,3,12994,69.0,2020
500,19,49,8,1,0,12995,69.0,2020
15,19,49,6,1,3,13245,69.0,2020
9087,20,284,6,1,4,13250,86.0,2020
5600,20,284,6,1,4,13250,86.0,2020
10550,20,284,6,1,4,13250,86.0,2020
15,19,49,6,1,3,13254,69.0,2020
19629,20,284,6,1,4,13350,86.0,2020
7500,20,284,6,1,0,13430,75.0,2020
10,11,149,6,1,3,13440,83.0,2020
5900,48,283,6,1,0,13485,60.0,2020
44600,54,454,6,1,1,13490,95.0,2020
1300,15,535,6,1,4,13500,101.0,2020
5150,20,284,6,1,1,13580,75.0,2020
91900,20,588,1,1,4,15490,101.0,2020
5000,46,204,6,1,0,15960,67.0,2020
100,47,107,6,1,3,16327,95.0,2020
2000,46,652,2,0,4,16670,109.0,2020
50,41,236,6,0,3,16849,101.0,2020
5000,46,204,6,0,0,16860,101.0,2020
17719,11,155,6,0,1,16964,131.0,2020
1000,15,391,6,1,0,17160,131.0,2020
20967,47,388,1,1,4,17250,116.0,2020
14099,20,286,6,1,4,17346,125.0,2020
17140,20,286,6,1,4,17385,125.0,2020
24998,47,388,1,0,4,17450,150.0,2020
10,51,624,6,1,3,17500,111.0,2020
18252,43,12,6,0,4,17661,131.0,2020
200,46,370,1,1,4,17790,110.0,2020
80,51,534,6,1,3,17890,111.0,2020
16800,46,204,6,0,4,17950,131.0,2020
12104,47,388,1,0,4,17950,150.0,2020
6447,11,149,6,1,4,12495,83.0,2020
9790,46,204,6,1,4,12790,76.0,2020
4897,46,204,6,1,4,12890,76.0,2020
12657,46,204,6,1,4,12890,76.0,2020
2500,15,535,6,1,0,12980,90.0,2020
1001,46,204,1,1,0,13380,90.0,2020
400,46,602,6,0,1,13490,92.0,2020
13638,46,204,6,1,4,13790,101.0,2020
8100,46,652,2,0,0,13880,69.0,2020
9486,46,204,6,1,4,13990,101.0,2020
17,48,283,6,1,3,13990,95.0,2020
2511,41,236,6,1,4,14250,101.0,2020
252,46,204,6,1,4,14470,90.0,2020
9,20,284,6,1,0,14470,101.0,2020
8828,46,652,2,0,4,14990,69.0,2020
11637,46,652,2,0,4,14990,69.0,2020
20,22,663,6,1,3,14926,101.0,2020
14537,22,665,6,1,1,14950,99.0,2020
300,19,51,4,1,0,14990,71.0,2020
20,22,663,6,1,3,15378,101.0,2020
5,19,51,4,1,3,15490,69.0,2020
1001,46,370,2,0,0,15580,60.0,2020
38719,46,405,6,1,4,15590,140.0,2020
20736,46,188,6,1,4,15890,101.0,2020
30500,46,204,6,0,4,15890,131.0,2020
50,46,204,6,1,0,16290,101.0,2020
250,20,284,4,1,4,16450,125.0,2020
99,19,581,6,1,3,16490,120.0,2020
99,19,49,4,1,3,16490,71.0,2020
19709,20,284,6,1,1,16750,125.0,2020
3381,20,284,6,1,1,16750,125.0,2020
542,36,11,6,0,0,16750,90.0,2020
2069,20,284,4,1,1,16950,125.0,2020
9570,20,272,6,1,1,16950,101.0,2020
13447,20,272,6,1,1,16950,101.0,2020
10,51,624,6,1,3,18290,140.0,2020
3488,41,241,6,0,1,18710,131.0,2020
3287,46,204,6,1,0,18880,140.0,2020
5000,46,188,6,1,0,18950,101.0,2020
4500,47,107,6,1,0,18990,90.0,2020
19921,54,454,6,0,4,18990,95.0,2020
10,51,557,6,1,0,19500,129.0,2020
19066,15,257,6,1,4,19690,131.0,2020
13154,40,478,6,1,4,19955,140.0,2020
16707,54,325,6,1,4,19990,131.0,2020
15273,46,257,6,1,1,19990,131.0,2020
20375,20,272,6,0,4,19990,125.0,2020
18291,20,286,6,1,4,19990,101.0,2020
9500,4,84,6,1,4,20390,95.0,2020
16350,46,188,6,0,4,20489,131.0,2020
6000,54,558,6,0,4,20990,116.0,2020
5554,54,183,1,1,1,21450,102.0,2020
3650,20,380,6,1,4,21490,120.0,2020
546,36,179,6,1,4,21490,121.0,2020
17500,46,188,6,0,0,21960,131.0,2020
16018,46,652,2,0,4,14990,69.0,2020
11518,46,652,2,0,4,14990,69.0,2020
3100,22,662,6,0,0,14995,67.0,2020
20,22,663,6,1,4,15550,84.0,2020
6790,47,348,6,1,4,15889,95.0,2020
1873,19,51,9,1,4,15900,71.0,2020
13303,46,204,6,0,4,15990,101.0,2020
9294,46,204,6,0,4,15990,101.0,2020
3600,22,663,6,1,0,15995,101.0,2020
1,22,665,6,1,3,16100,120.0,2020
2500,15,391,6,1,0,16280,131.0,2020
9800,54,454,6,1,1,16479,95.0,2020
17422,46,204,6,0,4,16490,131.0,2020
11790,46,204,6,0,4,16490,131.0,2020
18627,46,204,6,0,4,16490,131.0,2020
18000,43,29,6,1,4,16490,110.0,2020
19161,46,204,6,0,4,16490,131.0,2020
8,20,588,1,1,3,16490,101.0,2020
26585,46,204,6,0,4,16590,131.0,2020
15192,20,284,6,1,4,16950,125.0,2020
10380,48,283,6,1,1,16990,110.0,2020
3397,20,272,6,1,4,17250,125.0,2020
5,19,51,4,1,3,17290,69.0,2020
5644,20,272,6,1,4,17350,125.0,2020
12792,20,284,6,1,1,17450,140.0,2020
3587,39,93,6,1,0,17490,117.0,2020
1511,20,284,4,1,1,17550,125.0,2020
2851,20,284,4,1,1,17550,125.0,2020
12654,20,272,6,1,4,17550,125.0,2020
1025,20,284,4,1,1,17650,125.0,2020
7002,48,537,0,1,0,17680,90.0,2020
9490,54,326,6,1,4,17740,116.0,2020
26390,28,193,1,1,1,17840,116.0,2020
4957,20,284,6,1,1,17950,125.0,2020
2813,20,284,4,1,1,17950,125.0,2020
11,22,663,4,1,4,18250,120.0,2020
17974,46,367,6,1,4,18490,140.0,2020
5730,46,204,6,0,4,18490,131.0,2020
13383,46,367,6,1,4,18490,140.0,2020
25154,54,326,1,0,4,22263,150.0,2020
999,46,652,2,0,0,22570,136.0,2020
846,36,24,6,0,4,22980,179.0,2020
12062,46,591,1,1,4,22990,120.0,2020
3000,54,454,6,0,4,23387,110.0,2020
11772,46,367,6,0,1,23470,159.0,2020
999,46,652,2,0,0,23470,136.0,2020
5000,46,538,6,0,0,23860,140.0,2020
16214,34,210,6,1,4,23880,136.0,2020
9541,34,210,6,1,4,23880,136.0,2020
3250,36,400,2,0,4,23890,110.0,2020
9432,54,183,1,1,1,23900,150.0,2020
23990,27,493,6,0,4,23950,140.0,2020
4451,51,624,6,1,1,23990,129.0,2020
7,36,400,2,0,4,23990,110.0,2020
9865,4,470,6,1,1,24202,116.0,2020
20508,5,631,6,1,4,24330,140.0,2020
7265,54,183,1,1,1,24450,102.0,2020
10065,46,204,6,0,4,16590,131.0,2020
22032,46,204,6,0,4,16690,131.0,2020
19879,46,204,6,0,4,16690,131.0,2020
14124,46,204,6,0,4,16890,131.0,2020
19316,46,188,6,1,4,16890,101.0,2020
1648,20,272,6,1,0,16970,125.0,2020
18014,11,153,6,0,4,16980,131.0,2020
9434,46,204,6,0,4,16990,131.0,2020
10200,22,665,6,1,1,16990,99.0,2020
13500,22,665,6,1,4,16990,140.0,2020
23406,15,257,6,1,4,16990,150.0,2020
14,22,665,6,1,3,16990,110.0,2020
10071,46,405,6,1,4,16990,140.0,2020
6350,41,236,6,0,1,16998,101.0,2020
14406,41,236,6,0,4,17250,131.0,2020
14500,37,200,1,1,0,17255,116.0,2020
3000,57,660,2,0,0,17390,82.0,2020
9646,46,204,6,1,0,17480,91.0,2020
4929,20,284,4,1,1,18550,125.0,2020
1707,20,284,4,1,1,18950,125.0,2020
11000,20,286,6,0,0,18990,125.0,2020
99,19,581,1,1,3,18990,120.0,2020
99,19,581,6,1,3,18990,120.0,2020
22487,48,537,1,1,4,19270,116.0,2020
7841,46,188,6,0,4,19290,131.0,2020
8873,46,188,6,0,4,19290,131.0,2020
15702,46,188,6,0,4,19290,131.0,2020
13125,46,188,6,0,4,19290,131.0,2020
19075,20,466,6,1,1,19350,125.0,2020
22360,28,641,1,1,1,19440,116.0,2020
15309,20,272,6,1,4,19450,140.0,2020
25555,20,380,6,1,4,19450,150.0,2020
5,19,581,6,1,3,19690,120.0,2020
9570,36,24,1,0,0,19850,116.0,2020
20,22,377,6,1,3,19890,120.0,2020
13934,20,286,6,1,4,19950,125.0,2020
23999,48,537,6,0,4,19970,150.0,2020
10789,54,183,1,1,4,24450,102.0,2020
6449,36,180,1,1,3,24490,116.0,2020
10000,46,405,6,0,0,24660,140.0,2020
3846,4,84,6,0,1,24689,150.0,2020
8705,4,85,6,0,4,24763,150.0,2020
7255,20,415,4,0,1,24851,140.0,2020
14000,54,320,6,1,4,24874,150.0,2020
3500,46,367,6,0,0,24960,159.0,2020
999,46,652,2,0,0,24970,136.0,2020
5300,46,367,1,0,0,24970,116.0,2020
47140,20,315,6,1,4,24990,165.0,2020
6211,5,18,6,0,4,25405,140.0,2020
7000,46,405,6,0,0,25460,140.0,2020
5000,54,320,1,1,0,25490,116.0,2020
11100,46,367,1,0,0,25770,116.0,2020
11326,5,630,6,0,4,25940,140.0,2020
17955,5,18,6,0,4,25950,140.0,2020
7250,46,367,1,1,0,25970,150.0,2020
2500,20,466,4,1,0,25990,155.0,2020
15900,4,84,6,0,4,25990,116.0,2020
12817,46,405,6,1,4,17489,140.0,2020
20810,46,405,6,1,4,17489,140.0,2020
11377,46,204,6,0,4,17489,131.0,2020
19630,46,188,6,1,4,17489,101.0,2020
22018,46,405,6,1,4,17489,140.0,2020
12217,15,257,6,1,4,17489,131.0,2020
18250,37,200,1,1,0,17580,116.0,2020
15522,46,405,6,1,4,17591,140.0,2020
1800,54,454,6,1,4,17600,95.0,2020
14266,46,370,1,1,4,17791,116.0,2020
11072,46,370,1,1,4,17791,116.0,2020
12699,46,370,1,1,4,17791,116.0,2020
12393,46,370,1,1,4,17791,116.0,2020
11395,46,370,1,1,4,17791,116.0,2020
12652,46,405,6,1,4,17791,140.0,2020
10397,46,405,1,1,4,17791,116.0,2020
2244,41,236,6,0,4,17950,131.0,2020
2145,22,353,4,0,0,20290,105.0,2020
19239,20,380,6,1,4,20450,150.0,2020
29453,48,369,6,1,4,20450,150.0,2020
23330,54,559,6,1,4,20470,116.0,2020
10500,54,326,6,0,4,20470,150.0,2020
23775,21,203,6,0,4,20490,182.0,2020
15690,21,203,6,0,4,20490,182.0,2020
5299,22,377,6,0,0,20590,105.0,2020
25720,54,326,6,0,4,20740,150.0,2020
4670,54,558,6,0,1,20930,116.0,2020
31407,48,369,6,1,4,20950,150.0,2020
19660,48,369,6,1,4,20950,150.0,2020
15220,21,203,6,1,4,20980,182.0,2020
99,27,493,6,1,3,20990,120.0,2020
23930,48,431,6,1,1,21350,150.0,2020
19610,48,431,6,1,1,21350,150.0,2020
6500,54,325,6,1,4,21450,116.0,2020
16570,5,18,6,0,4,26150,140.0,2020
2500,46,652,2,0,0,26250,136.0,2020
23504,4,86,6,0,4,26350,150.0,2020
10041,5,18,6,0,4,26450,140.0,2020
21044,4,86,6,0,4,26450,150.0,2020
3350,20,286,1,0,4,26490,150.0,2020
7500,46,652,2,0,0,26710,136.0,2020
23091,4,470,1,0,4,26801,116.0,2020
16660,4,86,6,0,4,26950,150.0,2020
999,46,367,6,0,0,27130,159.0,2020
3800,46,367,6,0,0,27170,159.0,2020
13200,46,367,1,1,0,27170,150.0,2020
15712,54,559,6,1,4,27351,150.0,2020
999,46,652,2,0,0,27410,136.0,2020
7500,46,652,2,0,0,27410,136.0,2020
999,46,652,2,0,0,27410,150.0,2020
5000,54,326,1,0,4,27420,150.0,2020
2917,4,470,1,1,1,27441,116.0,2020
5,43,26,6,0,4,27490,131.0,2020
999,46,652,2,0,0,27490,69.0,2020
50,36,180,1,1,3,21599,116.0,2020
3420,54,558,6,0,4,21740,116.0,2020
18530,54,325,6,0,4,21740,150.0,2020
12553,21,355,4,0,4,21790,98.0,2020
6,2,499,6,1,3,21790,120.0,2020
2650,20,466,4,1,1,21950,125.0,2020
3000,36,24,6,1,0,21950,150.0,2020
1001,46,652,2,0,0,21980,135.0,2020
10281,20,380,6,1,4,22450,150.0,2020
8189,54,320,6,1,4,22630,131.0,2020
8902,0,65,6,1,0,22790,165.0,2020
6900,4,85,6,0,1,22890,150.0,2020
19705,20,380,6,1,4,22950,150.0,2020
5,19,53,6,0,3,23290,151.0,2020
20,36,24,6,0,3,23482,150.0,2020
99,19,53,6,0,3,23490,151.0,2020
99,27,493,6,1,3,23490,120.0,2020
8901,2,499,6,1,0,23590,120.0,2020
9770,54,326,1,0,4,23740,150.0,2020
6220,54,558,6,0,4,23740,116.0,2020
10000,54,580,6,0,1,27720,150.0,2020
14754,43,26,6,0,4,27760,131.0,2020
9730,20,380,1,0,4,27784,150.0,2020
8572,54,320,1,0,4,27977,150.0,2020
18750,46,376,1,0,4,27990,150.0,2020
17289,11,159,1,0,1,28414,179.0,2020
50,54,580,6,0,3,28444,150.0,2020
9990,46,367,1,1,0,28860,150.0,2020
15469,5,32,6,0,4,28950,184.0,2020
25201,5,32,6,0,4,28950,184.0,2020
1948,20,380,1,1,4,28990,150.0,2020
16034,48,375,1,0,1,29186,150.0,2020
9061,5,32,6,0,4,29450,184.0,2020
9111,5,32,6,0,4,29450,184.0,2020
24780,5,18,1,0,1,29450,150.0,2020
8481,54,320,1,0,4,29451,150.0,2020
8245,4,470,1,0,1,29492,116.0,2020
21629,4,85,6,0,4,29493,190.0,2020
21854,4,86,6,1,4,29750,150.0,2020
5000,54,559,6,0,4,29944,190.0,2020
11220,41,240,6,1,4,18650,110.0,2020
17800,54,454,6,1,1,18679,95.0,2020
9000,48,537,6,0,0,18744,116.0,2020
2500,48,537,6,0,4,18744,116.0,2020
1000,46,204,4,0,4,18790,91.0,2020
14022,46,405,6,0,4,18790,140.0,2020
2908,57,660,2,0,1,18800,82.0,2020
8620,41,236,6,0,4,18850,131.0,2020
10,41,110,1,1,4,18850,122.0,2020
14196,46,405,6,0,4,18890,140.0,2020
12511,46,204,6,1,0,18980,91.0,2020
13701,46,405,1,1,4,19490,116.0,2020
19240,48,431,6,1,1,19490,150.0,2020
12970,46,405,1,1,4,19490,116.0,2020
10500,54,183,1,1,4,19500,102.0,2020
52,54,454,6,0,1,19594,95.0,2020
10000,54,325,6,1,4,19679,116.0,2020
27800,54,326,6,1,4,19780,116.0,2020
10942,46,405,6,1,4,19790,140.0,2020
6900,2,499,1,1,0,23790,120.0,2020
18850,28,463,1,1,1,23840,136.0,2020
14000,39,442,6,0,0,23890,150.0,2020
1297,20,466,4,1,1,23950,155.0,2020
4302,20,286,1,1,1,23950,150.0,2020
9242,20,286,1,1,1,23950,150.0,2020
5005,54,558,6,0,4,23970,116.0,2020
99,27,493,6,1,3,23990,120.0,2020
5000,36,24,6,1,0,23999,179.0,2020
